,monthofyear,dayofmonth,weekday,Date,Hour,load,prevload,T,lasthr
71078,2,9,7,09-02-2014,15,3498.0,3507.0,24.67,3497.0
71079,2,9,7,09-02-2014,16,3565.0,3535.0,24.33,3498.0
71080,2,9,7,09-02-2014,17,3771.0,3660.0,24.33,3565.0
71081,2,9,7,09-02-2014,18,4097.0,3982.0,23.67,3771.0
71082,2,9,7,09-02-2014,19,4092.0,4014.0,22.67,4097.0
71083,2,9,7,09-02-2014,20,3939.0,3902.0,22.0,4092.0
71084,2,9,7,09-02-2014,21,3757.0,3763.0,21.67,3939.0
71085,2,9,7,09-02-2014,22,3505.0,3538.0,22.0,3757.0
71086,2,9,7,09-02-2014,23,3220.0,3309.0,21.67,3505.0
71087,2,9,7,09-02-2014,24,3013.0,3110.0,21.33,3220.0
71088,2,10,1,10-02-2014,1,2874.0,2960.0,20.67,3013.0
71089,2,10,1,10-02-2014,2,2826.0,2874.0,19.67,2874.0
71090,2,10,1,10-02-2014,3,2823.0,2831.0,19.33,2826.0
71091,2,10,1,10-02-2014,4,2842.0,2812.0,18.0,2823.0
71092,2,10,1,10-02-2014,5,2947.0,2838.0,17.67,2842.0
71093,2,10,1,10-02-2014,6,3230.0,2919.0,17.33,2947.0
71094,2,10,1,10-02-2014,7,3710.0,3099.0,17.33,3230.0
71095,2,10,1,10-02-2014,8,3889.0,3291.0,17.33,3710.0
71096,2,10,1,10-02-2014,9,3900.0,3505.0,17.33,3889.0
71097,2,10,1,10-02-2014,10,3899.0,3603.0,18.33,3900.0
71098,2,10,1,10-02-2014,11,3898.0,3603.0,19.0,3899.0
71099,2,10,1,10-02-2014,12,3887.0,3594.0,21.33,3898.0
71100,2,10,1,10-02-2014,13,3864.0,3555.0,21.67,3887.0
71101,2,10,1,10-02-2014,14,3837.0,3497.0,21.67,3864.0
71102,2,10,1,10-02-2014,15,3801.0,3498.0,21.33,3837.0
71103,2,10,1,10-02-2014,16,3816.0,3565.0,21.33,3801.0
71104,2,10,1,10-02-2014,17,3917.0,3771.0,21.0,3816.0
71105,2,10,1,10-02-2014,18,4243.0,4097.0,20.33,3917.0
71106,2,10,1,10-02-2014,19,4320.0,4092.0,18.67,4243.0
71107,2,10,1,10-02-2014,20,4218.0,3939.0,16.67,4320.0
71108,2,10,1,10-02-2014,21,4069.0,3757.0,11.67,4218.0
71109,2,10,1,10-02-2014,22,3769.0,3505.0,9.33,4069.0
71110,2,10,1,10-02-2014,23,3443.0,3220.0,9.0,3769.0
71111,2,10,1,10-02-2014,24,3213.0,3013.0,7.0,3443.0
71112,2,11,2,11-02-2014,1,3097.0,2874.0,6.0,3213.0
71113,2,11,2,11-02-2014,2,3052.0,2826.0,4.0,3097.0
71114,2,11,2,11-02-2014,3,3049.0,2823.0,3.0,3052.0
71115,2,11,2,11-02-2014,4,3069.0,2842.0,3.33,3049.0
71116,2,11,2,11-02-2014,5,3181.0,2947.0,0.67,3069.0
71117,2,11,2,11-02-2014,6,3479.0,3230.0,-0.67,3181.0
71118,2,11,2,11-02-2014,7,3968.0,3710.0,-1.67,3479.0
71119,2,11,2,11-02-2014,8,4103.0,3889.0,-1.33,3968.0
71120,2,11,2,11-02-2014,9,4080.0,3900.0,-0.33,4103.0
71121,2,11,2,11-02-2014,10,4017.0,3899.0,5.33,4080.0
71122,2,11,2,11-02-2014,11,3972.0,3898.0,11.33,4017.0
71123,2,11,2,11-02-2014,12,3943.0,3887.0,16.0,3972.0
71124,2,11,2,11-02-2014,13,3879.0,3864.0,17.0,3943.0
71125,2,11,2,11-02-2014,14,3835.0,3837.0,18.67,3879.0
71126,2,11,2,11-02-2014,15,3796.0,3801.0,19.33,3835.0
71127,2,11,2,11-02-2014,16,3792.0,3816.0,19.0,3796.0
71128,2,11,2,11-02-2014,17,3943.0,3917.0,18.0,3792.0
71129,2,11,2,11-02-2014,18,4288.0,4243.0,16.33,3943.0
71130,2,11,2,11-02-2014,19,4402.0,4320.0,13.67,4288.0
71131,2,11,2,11-02-2014,20,4316.0,4218.0,12.33,4402.0
71132,2,11,2,11-02-2014,21,4175.0,4069.0,11.67,4316.0
71133,2,11,2,11-02-2014,22,3894.0,3769.0,9.67,4175.0
71134,2,11,2,11-02-2014,23,3584.0,3443.0,8.67,3894.0
71135,2,11,2,11-02-2014,24,3363.0,3213.0,6.0,3584.0
71136,2,12,3,12-02-2014,1,3213.0,3097.0,3.67,3363.0
71137,2,12,3,12-02-2014,2,3132.0,3052.0,1.67,3213.0
71138,2,12,3,12-02-2014,3,3109.0,3049.0,0.67,3132.0
71139,2,12,3,12-02-2014,4,3141.0,3069.0,-1.0,3109.0
71140,2,12,3,12-02-2014,5,3254.0,3181.0,-3.0,3141.0
71141,2,12,3,12-02-2014,6,3554.0,3479.0,-4.33,3254.0
71142,2,12,3,12-02-2014,7,4045.0,3968.0,-6.0,3554.0
71143,2,12,3,12-02-2014,8,4175.0,4103.0,-6.0,4045.0
71144,2,12,3,12-02-2014,9,4116.0,4080.0,-4.33,4175.0
71145,2,12,3,12-02-2014,10,4051.0,4017.0,4.0,4116.0
71146,2,12,3,12-02-2014,11,3986.0,3972.0,9.67,4051.0
71147,2,12,3,12-02-2014,12,3905.0,3943.0,15.0,3986.0
71148,2,12,3,12-02-2014,13,3810.0,3879.0,19.33,3905.0
71149,2,12,3,12-02-2014,14,3755.0,3835.0,21.67,3810.0
71150,2,12,3,12-02-2014,15,3717.0,3796.0,22.67,3755.0
71151,2,12,3,12-02-2014,16,3732.0,3792.0,23.0,3717.0
71152,2,12,3,12-02-2014,17,3871.0,3943.0,22.67,3732.0
71153,2,12,3,12-02-2014,18,4194.0,4288.0,22.0,3871.0
71154,2,12,3,12-02-2014,19,4304.0,4402.0,19.67,4194.0
71155,2,12,3,12-02-2014,20,4237.0,4316.0,18.33,4304.0
71156,2,12,3,12-02-2014,21,4118.0,4175.0,15.67,4237.0
71157,2,12,3,12-02-2014,22,3864.0,3894.0,13.67,4118.0
71158,2,12,3,12-02-2014,23,3544.0,3584.0,11.33,3864.0
71159,2,12,3,12-02-2014,24,3288.0,3363.0,10.67,3544.0
71160,2,13,4,13-02-2014,1,3141.0,3213.0,10.0,3288.0
71161,2,13,4,13-02-2014,2,3082.0,3132.0,10.67,3141.0
71162,2,13,4,13-02-2014,3,3029.0,3109.0,12.33,3082.0
71163,2,13,4,13-02-2014,4,3049.0,3141.0,14.0,3029.0
71164,2,13,4,13-02-2014,5,3122.0,3254.0,15.33,3049.0
71165,2,13,4,13-02-2014,6,3384.0,3554.0,15.33,3122.0
71166,2,13,4,13-02-2014,7,3829.0,4045.0,16.67,3384.0
71167,2,13,4,13-02-2014,8,4041.0,4175.0,16.67,3829.0
71168,2,13,4,13-02-2014,9,4088.0,4116.0,17.67,4041.0
71169,2,13,4,13-02-2014,10,4128.0,4051.0,19.0,4088.0
71170,2,13,4,13-02-2014,11,4160.0,3986.0,20.33,4128.0
71171,2,13,4,13-02-2014,12,4174.0,3905.0,21.67,4160.0
71172,2,13,4,13-02-2014,13,4139.0,3810.0,24.33,4174.0
71173,2,13,4,13-02-2014,14,4139.0,3755.0,25.33,4139.0
71174,2,13,4,13-02-2014,15,4092.0,3717.0,25.67,4139.0
71175,2,13,4,13-02-2014,16,4065.0,3732.0,25.67,4092.0
71176,2,13,4,13-02-2014,17,4140.0,3871.0,25.33,4065.0
71177,2,13,4,13-02-2014,18,4304.0,4194.0,25.67,4140.0
71178,2,13,4,13-02-2014,19,4303.0,4304.0,25.0,4304.0
71179,2,13,4,13-02-2014,20,4152.0,4237.0,25.67,4303.0
71180,2,13,4,13-02-2014,21,3965.0,4118.0,27.33,4152.0
71181,2,13,4,13-02-2014,22,3663.0,3864.0,28.0,3965.0
71182,2,13,4,13-02-2014,23,3323.0,3544.0,28.67,3663.0
71183,2,13,4,13-02-2014,24,3071.0,3288.0,29.0,3323.0
71184,2,14,5,14-02-2014,1,2923.0,3141.0,29.0,3071.0
71185,2,14,5,14-02-2014,2,2841.0,3082.0,28.67,2923.0
71186,2,14,5,14-02-2014,3,2809.0,3029.0,29.0,2841.0
71187,2,14,5,14-02-2014,4,2823.0,3049.0,29.0,2809.0
71188,2,14,5,14-02-2014,5,2905.0,3122.0,29.33,2823.0
71189,2,14,5,14-02-2014,6,3079.0,3384.0,29.0,2905.0
71190,2,14,5,14-02-2014,7,3370.0,3829.0,28.67,3079.0
71191,2,14,5,14-02-2014,8,3566.0,4041.0,28.33,3370.0
71192,2,14,5,14-02-2014,9,3708.0,4088.0,28.33,3566.0
71193,2,14,5,14-02-2014,10,3805.0,4128.0,28.67,3708.0
71194,2,14,5,14-02-2014,11,3847.0,4160.0,29.33,3805.0
71195,2,14,5,14-02-2014,12,3876.0,4174.0,29.67,3847.0
71196,2,14,5,14-02-2014,13,3845.0,4139.0,29.67,3876.0
71197,2,14,5,14-02-2014,14,3819.0,4139.0,29.67,3845.0
71198,2,14,5,14-02-2014,15,3812.0,4092.0,29.33,3819.0
71199,2,14,5,14-02-2014,16,3792.0,4065.0,30.0,3812.0
71200,2,14,5,14-02-2014,17,3838.0,4140.0,29.67,3792.0
71201,2,14,5,14-02-2014,18,4057.0,4304.0,29.33,3838.0
71202,2,14,5,14-02-2014,19,4103.0,4303.0,29.0,4057.0
71203,2,14,5,14-02-2014,20,3970.0,4152.0,28.67,4103.0
71204,2,14,5,14-02-2014,21,3839.0,3965.0,28.0,3970.0
71205,2,14,5,14-02-2014,22,3633.0,3663.0,29.0,3839.0
71206,2,14,5,14-02-2014,23,3348.0,3323.0,28.33,3633.0
71207,2,14,5,14-02-2014,24,3121.0,3071.0,25.67,3348.0
71208,2,15,6,15-02-2014,1,2940.0,2923.0,24.67,3121.0
71209,2,15,6,15-02-2014,2,2829.0,2841.0,22.0,2940.0
71210,2,15,6,15-02-2014,3,2783.0,2809.0,21.33,2829.0
71211,2,15,6,15-02-2014,4,2764.0,2823.0,20.0,2783.0
71212,2,15,6,15-02-2014,5,2785.0,2905.0,18.33,2764.0
71213,2,15,6,15-02-2014,6,2915.0,3079.0,20.0,2785.0
71214,2,15,6,15-02-2014,7,3123.0,3370.0,20.0,2915.0
71215,2,15,6,15-02-2014,8,3352.0,3566.0,17.67,3123.0
71216,2,15,6,15-02-2014,9,3572.0,3708.0,19.67,3352.0
71217,2,15,6,15-02-2014,10,3681.0,3805.0,22.67,3572.0
71218,2,15,6,15-02-2014,11,3680.0,3847.0,26.67,3681.0
71219,2,15,6,15-02-2014,12,3640.0,3876.0,30.0,3680.0
71220,2,15,6,15-02-2014,13,3595.0,3845.0,29.67,3640.0
71221,2,15,6,15-02-2014,14,3550.0,3819.0,30.67,3595.0
71222,2,15,6,15-02-2014,15,3535.0,3812.0,31.0,3550.0
71223,2,15,6,15-02-2014,16,3556.0,3792.0,30.67,3535.0
71224,2,15,6,15-02-2014,17,3677.0,3838.0,30.67,3556.0
71225,2,15,6,15-02-2014,18,3954.0,4057.0,29.67,3677.0
71226,2,15,6,15-02-2014,19,3968.0,4103.0,28.67,3954.0
71227,2,15,6,15-02-2014,20,3848.0,3970.0,27.67,3968.0
71228,2,15,6,15-02-2014,21,3708.0,3839.0,27.0,3848.0
71229,2,15,6,15-02-2014,22,3466.0,3633.0,26.0,3708.0
71230,2,15,6,15-02-2014,23,3224.0,3348.0,25.33,3466.0
71231,2,15,6,15-02-2014,24,3004.0,3121.0,25.33,3224.0
71232,2,16,7,16-02-2014,1,2842.0,2940.0,25.0,3004.0
71233,2,16,7,16-02-2014,2,2793.0,2829.0,24.0,2842.0
71234,2,16,7,16-02-2014,3,2766.0,2783.0,23.33,2793.0
71235,2,16,7,16-02-2014,4,2764.0,2764.0,22.0,2766.0
71236,2,16,7,16-02-2014,5,2791.0,2785.0,21.33,2764.0
71237,2,16,7,16-02-2014,6,2869.0,2915.0,19.33,2791.0
71238,2,16,7,16-02-2014,7,3051.0,3123.0,18.33,2869.0
71239,2,16,7,16-02-2014,8,3264.0,3352.0,16.67,3051.0
71240,2,16,7,16-02-2014,9,3490.0,3572.0,16.67,3264.0
71241,2,16,7,16-02-2014,10,3603.0,3681.0,17.67,3490.0
71242,2,16,7,16-02-2014,11,3627.0,3680.0,19.33,3603.0
71243,2,16,7,16-02-2014,12,3612.0,3640.0,21.33,3627.0
71244,2,16,7,16-02-2014,13,3572.0,3595.0,23.33,3612.0
71245,2,16,7,16-02-2014,14,3511.0,3550.0,24.33,3572.0
71246,2,16,7,16-02-2014,15,3466.0,3535.0,25.0,3511.0
71247,2,16,7,16-02-2014,16,3508.0,3556.0,25.0,3466.0
71248,2,16,7,16-02-2014,17,3673.0,3677.0,25.0,3508.0
71249,2,16,7,16-02-2014,18,4033.0,3954.0,23.33,3673.0
71250,2,16,7,16-02-2014,19,4145.0,3968.0,21.33,4033.0
71251,2,16,7,16-02-2014,20,4012.0,3848.0,19.0,4145.0
71252,2,16,7,16-02-2014,21,3858.0,3708.0,16.33,4012.0
71253,2,16,7,16-02-2014,22,3602.0,3466.0,18.0,3858.0
71254,2,16,7,16-02-2014,23,3351.0,3224.0,17.0,3602.0
71255,2,16,7,16-02-2014,24,3133.0,3004.0,15.67,3351.0
71256,2,17,1,17-02-2014,1,2997.0,2842.0,14.33,3133.0
71257,2,17,1,17-02-2014,2,2939.0,2793.0,11.33,2997.0
71258,2,17,1,17-02-2014,3,2926.0,2766.0,11.0,2939.0
71259,2,17,1,17-02-2014,4,2945.0,2764.0,8.67,2926.0
71260,2,17,1,17-02-2014,5,3038.0,2791.0,9.0,2945.0
71261,2,17,1,17-02-2014,6,3283.0,2869.0,6.67,3038.0
71262,2,17,1,17-02-2014,7,3661.0,3051.0,5.67,3283.0
71263,2,17,1,17-02-2014,8,3899.0,3264.0,4.33,3661.0
71264,2,17,1,17-02-2014,9,3993.0,3490.0,5.67,3899.0
71265,2,17,1,17-02-2014,10,4017.0,3603.0,10.33,3993.0
71266,2,17,1,17-02-2014,11,4012.0,3627.0,13.67,4017.0
71267,2,17,1,17-02-2014,12,3956.0,3612.0,16.0,4012.0
71268,2,17,1,17-02-2014,13,3892.0,3572.0,17.67,3956.0
71269,2,17,1,17-02-2014,14,3832.0,3511.0,19.33,3892.0
71270,2,17,1,17-02-2014,15,3786.0,3466.0,20.33,3832.0
71271,2,17,1,17-02-2014,16,3799.0,3508.0,21.67,3786.0
71272,2,17,1,17-02-2014,17,3925.0,3673.0,21.67,3799.0
71273,2,17,1,17-02-2014,18,4251.0,4033.0,20.67,3925.0
71274,2,17,1,17-02-2014,19,4330.0,4145.0,18.0,4251.0
71275,2,17,1,17-02-2014,20,4232.0,4012.0,15.67,4330.0
71276,2,17,1,17-02-2014,21,4094.0,3858.0,11.0,4232.0
71277,2,17,1,17-02-2014,22,3808.0,3602.0,10.67,4094.0
71278,2,17,1,17-02-2014,23,3496.0,3351.0,8.33,3808.0
71279,2,17,1,17-02-2014,24,3263.0,3133.0,4.67,3496.0
71280,2,18,2,18-02-2014,1,3132.0,2997.0,1.67,3263.0
71281,2,18,2,18-02-2014,2,3070.0,2939.0,0.0,3132.0
71282,2,18,2,18-02-2014,3,3061.0,2926.0,1.0,3070.0
71283,2,18,2,18-02-2014,4,3081.0,2945.0,1.33,3061.0
71284,2,18,2,18-02-2014,5,3174.0,3038.0,2.67,3081.0
71285,2,18,2,18-02-2014,6,3457.0,3283.0,4.0,3174.0
71286,2,18,2,18-02-2014,7,3892.0,3661.0,6.67,3457.0
71287,2,18,2,18-02-2014,8,4076.0,3899.0,8.33,3892.0
71288,2,18,2,18-02-2014,9,4122.0,3993.0,9.67,4076.0
71289,2,18,2,18-02-2014,10,4136.0,4017.0,12.0,4122.0
71290,2,18,2,18-02-2014,11,4141.0,4012.0,16.33,4136.0
71291,2,18,2,18-02-2014,12,4126.0,3956.0,18.67,4141.0
71292,2,18,2,18-02-2014,13,4089.0,3892.0,19.67,4126.0
71293,2,18,2,18-02-2014,14,4078.0,3832.0,21.0,4089.0
71294,2,18,2,18-02-2014,15,4058.0,3786.0,21.67,4078.0
71295,2,18,2,18-02-2014,16,4027.0,3799.0,21.67,4058.0
71296,2,18,2,18-02-2014,17,4086.0,3925.0,22.33,4027.0
71297,2,18,2,18-02-2014,18,4329.0,4251.0,22.33,4086.0
71298,2,18,2,18-02-2014,19,4371.0,4330.0,22.33,4329.0
71299,2,18,2,18-02-2014,20,4225.0,4232.0,22.33,4371.0
71300,2,18,2,18-02-2014,21,4044.0,4094.0,22.33,4225.0
71301,2,18,2,18-02-2014,22,3730.0,3808.0,23.33,4044.0
71302,2,18,2,18-02-2014,23,3401.0,3496.0,24.0,3730.0
71303,2,18,2,18-02-2014,24,3148.0,3263.0,23.33,3401.0
71304,2,19,3,19-02-2014,1,2991.0,3132.0,20.67,3148.0
71305,2,19,3,19-02-2014,2,2908.0,3070.0,17.67,2991.0
71306,2,19,3,19-02-2014,3,2866.0,3061.0,16.0,2908.0
71307,2,19,3,19-02-2014,4,2871.0,3081.0,13.67,2866.0
71308,2,19,3,19-02-2014,5,2985.0,3174.0,13.67,2871.0
71309,2,19,3,19-02-2014,6,3260.0,3457.0,15.33,2985.0
71310,2,19,3,19-02-2014,7,3660.0,3892.0,17.0,3260.0
71311,2,19,3,19-02-2014,8,3823.0,4076.0,18.0,3660.0
71312,2,19,3,19-02-2014,9,3857.0,4122.0,21.67,3823.0
71313,2,19,3,19-02-2014,10,3868.0,4136.0,24.0,3857.0
71314,2,19,3,19-02-2014,11,3880.0,4141.0,26.33,3868.0
71315,2,19,3,19-02-2014,12,3867.0,4126.0,29.33,3880.0
71316,2,19,3,19-02-2014,13,3862.0,4089.0,32.0,3867.0
71317,2,19,3,19-02-2014,14,3880.0,4078.0,32.67,3862.0
71318,2,19,3,19-02-2014,15,3870.0,4058.0,32.67,3880.0
71319,2,19,3,19-02-2014,16,3856.0,4027.0,31.67,3870.0
71320,2,19,3,19-02-2014,17,3906.0,4086.0,32.33,3856.0
71321,2,19,3,19-02-2014,18,4129.0,4329.0,31.67,3906.0
71322,2,19,3,19-02-2014,19,4207.0,4371.0,31.67,4129.0
71323,2,19,3,19-02-2014,20,4078.0,4225.0,32.0,4207.0
71324,2,19,3,19-02-2014,21,3915.0,4044.0,32.33,4078.0
71325,2,19,3,19-02-2014,22,3618.0,3730.0,32.0,3915.0
71326,2,19,3,19-02-2014,23,3265.0,3401.0,32.0,3618.0
71327,2,19,3,19-02-2014,24,3018.0,3148.0,32.0,3265.0
71328,2,20,4,20-02-2014,1,2859.0,2991.0,30.67,3018.0
71329,2,20,4,20-02-2014,2,2768.0,2908.0,27.33,2859.0
71330,2,20,4,20-02-2014,3,2732.0,2866.0,27.33,2768.0
71331,2,20,4,20-02-2014,4,2744.0,2871.0,24.0,2732.0
71332,2,20,4,20-02-2014,5,2850.0,2985.0,28.0,2744.0
71333,2,20,4,20-02-2014,6,3124.0,3260.0,28.67,2850.0
71334,2,20,4,20-02-2014,7,3532.0,3660.0,28.67,3124.0
71335,2,20,4,20-02-2014,8,3712.0,3823.0,26.67,3532.0
71336,2,20,4,20-02-2014,9,3717.0,3857.0,26.33,3712.0
71337,2,20,4,20-02-2014,10,3697.0,3868.0,32.0,3717.0
71338,2,20,4,20-02-2014,11,3664.0,3880.0,36.33,3697.0
71339,2,20,4,20-02-2014,12,3599.0,3867.0,39.67,3664.0
71340,2,20,4,20-02-2014,13,3538.0,3862.0,41.33,3599.0
71341,2,20,4,20-02-2014,14,3517.0,3880.0,43.0,3538.0
71342,2,20,4,20-02-2014,15,3500.0,3870.0,44.33,3517.0
71343,2,20,4,20-02-2014,16,3529.0,3856.0,44.0,3500.0
71344,2,20,4,20-02-2014,17,3651.0,3906.0,42.67,3529.0
71345,2,20,4,20-02-2014,18,3905.0,4129.0,42.67,3651.0
71346,2,20,4,20-02-2014,19,4005.0,4207.0,40.67,3905.0
71347,2,20,4,20-02-2014,20,3908.0,4078.0,39.33,4005.0
71348,2,20,4,20-02-2014,21,3766.0,3915.0,38.33,3908.0
71349,2,20,4,20-02-2014,22,3507.0,3618.0,38.0,3766.0
71350,2,20,4,20-02-2014,23,3171.0,3265.0,36.0,3507.0
71351,2,20,4,20-02-2014,24,2922.0,3018.0,35.67,3171.0
71352,2,21,5,21-02-2014,1,2750.0,2859.0,34.67,2922.0
71353,2,21,5,21-02-2014,2,2667.0,2768.0,34.67,2750.0
71354,2,21,5,21-02-2014,3,2643.0,2732.0,33.67,2667.0
71355,2,21,5,21-02-2014,4,2640.0,2744.0,34.33,2643.0
71356,2,21,5,21-02-2014,5,2730.0,2850.0,34.0,2640.0
71357,2,21,5,21-02-2014,6,2987.0,3124.0,34.0,2730.0
71358,2,21,5,21-02-2014,7,3386.0,3532.0,33.67,2987.0
71359,2,21,5,21-02-2014,8,3614.0,3712.0,33.67,3386.0
71360,2,21,5,21-02-2014,9,3724.0,3717.0,34.0,3614.0
71361,2,21,5,21-02-2014,10,3802.0,3697.0,35.67,3724.0
71362,2,21,5,21-02-2014,11,3846.0,3664.0,36.0,3802.0
71363,2,21,5,21-02-2014,12,3855.0,3599.0,36.67,3846.0
71364,2,21,5,21-02-2014,13,3797.0,3538.0,36.67,3855.0
71365,2,21,5,21-02-2014,14,3770.0,3517.0,37.33,3797.0
71366,2,21,5,21-02-2014,15,3712.0,3500.0,37.33,3770.0
71367,2,21,5,21-02-2014,16,3694.0,3529.0,37.0,3712.0
71368,2,21,5,21-02-2014,17,3770.0,3651.0,37.33,3694.0
71369,2,21,5,21-02-2014,18,3930.0,3905.0,37.33,3770.0
71370,2,21,5,21-02-2014,19,3917.0,4005.0,36.0,3930.0
71371,2,21,5,21-02-2014,20,3789.0,3908.0,35.0,3917.0
71372,2,21,5,21-02-2014,21,3646.0,3766.0,34.67,3789.0
71373,2,21,5,21-02-2014,22,3407.0,3507.0,34.0,3646.0
71374,2,21,5,21-02-2014,23,3152.0,3171.0,33.67,3407.0
71375,2,21,5,21-02-2014,24,2898.0,2922.0,32.67,3152.0
71376,2,22,6,22-02-2014,1,2722.0,2750.0,31.33,2898.0
71377,2,22,6,22-02-2014,2,2622.0,2667.0,31.67,2722.0
71378,2,22,6,22-02-2014,3,2582.0,2643.0,30.0,2622.0
71379,2,22,6,22-02-2014,4,2563.0,2640.0,30.0,2582.0
71380,2,22,6,22-02-2014,5,2616.0,2730.0,29.67,2563.0
71381,2,22,6,22-02-2014,6,2729.0,2987.0,30.33,2616.0
71382,2,22,6,22-02-2014,7,2930.0,3386.0,30.67,2729.0
71383,2,22,6,22-02-2014,8,3150.0,3614.0,30.33,2930.0
71384,2,22,6,22-02-2014,9,3324.0,3724.0,32.33,3150.0
71385,2,22,6,22-02-2014,10,3392.0,3802.0,35.33,3324.0
71386,2,22,6,22-02-2014,11,3387.0,3846.0,39.67,3392.0
71387,2,22,6,22-02-2014,12,3346.0,3855.0,42.0,3387.0
71388,2,22,6,22-02-2014,13,3264.0,3797.0,43.33,3346.0
71389,2,22,6,22-02-2014,14,3205.0,3770.0,44.67,3264.0
71390,2,22,6,22-02-2014,15,3167.0,3712.0,45.33,3205.0
71391,2,22,6,22-02-2014,16,3181.0,3694.0,46.67,3167.0
71392,2,22,6,22-02-2014,17,3273.0,3770.0,45.0,3181.0
71393,2,22,6,22-02-2014,18,3534.0,3930.0,45.0,3273.0
71394,2,22,6,22-02-2014,19,3678.0,3917.0,44.33,3534.0
71395,2,22,6,22-02-2014,20,3572.0,3789.0,43.67,3678.0
71396,2,22,6,22-02-2014,21,3454.0,3646.0,42.33,3572.0
71397,2,22,6,22-02-2014,22,3231.0,3407.0,39.33,3454.0
71398,2,22,6,22-02-2014,23,2985.0,3152.0,34.67,3231.0
71399,2,22,6,22-02-2014,24,2779.0,2898.0,33.67,2985.0
71400,2,23,7,23-02-2014,1,2625.0,2722.0,34.0,2779.0
71401,2,23,7,23-02-2014,2,2550.0,2622.0,31.67,2625.0
71402,2,23,7,23-02-2014,3,2519.0,2582.0,30.0,2550.0
71403,2,23,7,23-02-2014,4,2520.0,2563.0,29.67,2519.0
71404,2,23,7,23-02-2014,5,2551.0,2616.0,28.67,2520.0
71405,2,23,7,23-02-2014,6,2628.0,2729.0,30.0,2551.0
71406,2,23,7,23-02-2014,7,2774.0,2930.0,29.67,2628.0
71407,2,23,7,23-02-2014,8,2972.0,3150.0,29.33,2774.0
71408,2,23,7,23-02-2014,9,3223.0,3324.0,31.33,2972.0
71409,2,23,7,23-02-2014,10,3345.0,3392.0,37.67,3223.0
71410,2,23,7,23-02-2014,11,3365.0,3387.0,41.67,3345.0
71411,2,23,7,23-02-2014,12,3362.0,3346.0,42.33,3365.0
71412,2,23,7,23-02-2014,13,3329.0,3264.0,44.0,3362.0
71413,2,23,7,23-02-2014,14,3252.0,3205.0,45.0,3329.0
71414,2,23,7,23-02-2014,15,3210.0,3167.0,45.0,3252.0
71415,2,23,7,23-02-2014,16,3217.0,3181.0,44.33,3210.0
71416,2,23,7,23-02-2014,17,3355.0,3273.0,44.33,3217.0
71417,2,23,7,23-02-2014,18,3635.0,3534.0,42.67,3355.0
71418,2,23,7,23-02-2014,19,3769.0,3678.0,41.67,3635.0
71419,2,23,7,23-02-2014,20,3638.0,3572.0,40.33,3769.0
71420,2,23,7,23-02-2014,21,3478.0,3454.0,37.0,3638.0
71421,2,23,7,23-02-2014,22,3216.0,3231.0,36.0,3478.0
71422,2,23,7,23-02-2014,23,2956.0,2985.0,35.67,3216.0
71423,2,23,7,23-02-2014,24,2763.0,2779.0,34.33,2956.0
71424,2,24,1,24-02-2014,1,2647.0,2625.0,33.0,2763.0
71425,2,24,1,24-02-2014,2,2584.0,2550.0,31.33,2647.0
71426,2,24,1,24-02-2014,3,2567.0,2519.0,30.33,2584.0
71427,2,24,1,24-02-2014,4,2588.0,2520.0,32.0,2567.0
71428,2,24,1,24-02-2014,5,2699.0,2551.0,31.0,2588.0
71429,2,24,1,24-02-2014,6,2994.0,2628.0,30.67,2699.0
71430,2,24,1,24-02-2014,7,3407.0,2774.0,28.67,2994.0
71431,2,24,1,24-02-2014,8,3580.0,2972.0,27.0,3407.0
71432,2,24,1,24-02-2014,9,3628.0,3223.0,27.67,3580.0
71433,2,24,1,24-02-2014,10,3662.0,3345.0,28.67,3628.0
71434,2,24,1,24-02-2014,11,3686.0,3365.0,28.0,3662.0
71435,2,24,1,24-02-2014,12,3669.0,3362.0,28.67,3686.0
71436,2,24,1,24-02-2014,13,3626.0,3329.0,28.0,3669.0
71437,2,24,1,24-02-2014,14,3618.0,3252.0,28.67,3626.0
71438,2,24,1,24-02-2014,15,3613.0,3210.0,27.67,3618.0
71439,2,24,1,24-02-2014,16,3600.0,3217.0,27.67,3613.0
71440,2,24,1,24-02-2014,17,3693.0,3355.0,26.67,3600.0
71441,2,24,1,24-02-2014,18,3986.0,3635.0,25.33,3693.0
71442,2,24,1,24-02-2014,19,4134.0,3769.0,24.0,3986.0
71443,2,24,1,24-02-2014,20,4024.0,3638.0,23.33,4134.0
71444,2,24,1,24-02-2014,21,3861.0,3478.0,22.0,4024.0
71445,2,24,1,24-02-2014,22,3596.0,3216.0,21.0,3861.0
71446,2,24,1,24-02-2014,23,3300.0,2956.0,20.33,3596.0
71447,2,24,1,24-02-2014,24,3082.0,2763.0,19.0,3300.0
71448,2,25,2,25-02-2014,1,2940.0,2647.0,18.0,3082.0
71449,2,25,2,25-02-2014,2,2877.0,2584.0,17.33,2940.0
71450,2,25,2,25-02-2014,3,2850.0,2567.0,16.67,2877.0
71451,2,25,2,25-02-2014,4,2864.0,2588.0,16.67,2850.0
71452,2,25,2,25-02-2014,5,2980.0,2699.0,16.0,2864.0
71453,2,25,2,25-02-2014,6,3255.0,2994.0,15.33,2980.0
71454,2,25,2,25-02-2014,7,3624.0,3407.0,14.67,3255.0
